ticker,date,price
AAPL,2015-10-27,26.25687599182129
AAPL,2017-10-26,37.26439666748047
AAPL,2016-10-27,27.06174659729004
AAPL,2018-10-27,52.31226348876953
AAPL,2017-10-26,37.26440048217773
AAPL,2019-10-26,60.56090545654297
AAPL,2018-11-03,48.75463485717773
AAPL,2020-11-02,107.9173812866211
AAPL,2019-11-05,63.15202713012695
AAPL,2021-11-04,150.74000549316406
AAT,2012-03-29,17.407474517822266
AAT,2014-03-29,27.568538665771484
AAT,2013-03-09,25.19369125366211
AAT,2015-03-09,33.743751525878906
AAT,2014-02-22,27.018341064453125
AAT,2016-02-22,31.04778480529785
AAT,2015-02-21,35.45840072631836
AAT,2017-02-20,38.96817398071289
AAT,2016-02-20,31.047779083251953
AAT,2018-02-19,28.91397857666016
AAT,2017-02-18,38.96816635131836
AAT,2019-02-18,40.54775619506836
AAT,2018-02-17,28.91397476196289
AAT,2020-02-17,43.59346008300781
AAT,2019-02-16,40.54775619506836
AAT,2021-02-15,28.536848068237305
AAWW,2006-06-30,50.34000015258789
AAWW,2008-06-29,49.459999084472656
AAWW,2007-04-14,58.41999816894531
AAWW,2009-04-13,22.3799991607666
AAWW,2008-03-14,51.70000076293945
AAWW,2010-03-14,48.36000061035156
AAWW,2009-02-27,14.140000343322756
AAWW,2011-02-27,68.27999877929689
AAWW,2010-02-26,45.08000183105469
AAWW,2012-02-26,42.88999938964844
AAWW,2011-02-25,68.19000244140625
AAWW,2013-02-24,47.18000030517578
AAWW,2012-02-14,50.459999084472656
AAWW,2014-02-13,32.490001678466804
AAWW,2013-02-14,46.70000076293945
AAWW,2015-02-14,48.22000122070313
AAWW,2016-02-13,37.11999893188477
AAWW,2015-02-13,48.0099983215332
AAWW,2017-02-12,52.95000076293945
AAWW,2016-02-12,36.310001373291016
AAWW,2018-02-11,53.5
AAWW,2017-02-17,53.70000076293945
AAWW,2019-02-17,58.38000106811523
AAWW,2018-02-23,63.95000076293945
AAWW,2020-02-23,28.68000030517578
AAWW,2019-02-22,58.9000015258789
AAWW,2021-02-21,60.0
AB,2004-03-26,10.252662658691406
AB,2006-03-26,19.849634170532227
AB,2005-03-10,13.882862091064453
AB,2007-03-10,27.988771438598643
AB,2006-03-15,20.25529670715332
AB,2008-03-14,20.417251586914066
AB,2007-02-24,28.88056945800781
AB,2009-02-23,4.461608409881592
AB,2008-02-28,22.420021057128906
AB,2010-02-27,10.973209381103516
AB,2009-02-24,4.930468559265137
AB,2011-02-24,9.257102966308594
AB,2010-02-23,10.389569282531738
AB,2012-02-23,6.392390251159668
AB,2011-02-11,9.21398639678955
AB,2013-02-10,10.205995559692383
AB,2012-02-10,6.39415979385376
AB,2014-02-09,11.382004737854006
AB,2013-02-09,10.205995559692383
AB,2015-02-09,13.637337684631348
AB,2014-02-12,12.029632568359375
AB,2016-02-12,10.182379722595217
AB,2015-02-12,14.664400100708008
AB,2017-02-11,15.193107604980467
AB,2016-02-12,10.182377815246582
AB,2018-02-11,17.7593994140625
AB,2017-02-10,14.969210624694824
AB,2019-02-10,24.17253303527832
AB,2018-02-14,18.52850914001465
AB,2020-02-14,28.902677536010746
AB,2019-02-13,23.823331832885746
AB,2021-02-12,34.853084564208984
ABBV,2014-03-15,37.59657287597656
ABBV,2016-03-14,44.23204040527344
ABBV,2015-02-21,45.20608139038086
ABBV,2017-02-20,49.63172912597656
ABBV,2016-02-20,42.7398567199707
ABBV,2018-02-19,97.87630462646484
ABBV,2017-02-18,49.63171768188477
ABBV,2019-02-18,69.75519561767578
ABBV,2018-02-17,97.87630462646484
ABBV,2020-02-17,85.78339385986328
ABBV,2019-02-16,69.75519561767578
ABBV,2021-02-15,100.59369659423828
ABC,2004-12-18,12.154955863952635
ABC,2006-12-18,17.99825668334961
ABC,2005-12-10,15.997446060180664
ABC,2007-12-10,18.684913635253906
ABC,2006-12-09,18.155855178833008
ABC,2008-12-08,12.69515609741211
ABC,2007-12-08,18.684917449951172
ABC,2009-12-07,20.5168571472168
ABC,2008-11-27,12.900914192199707
ABC,2010-11-27,25.993261337280273
ABC,2009-11-25,20.79997062683105
ABC,2011-11-25,30.668176651000977
ABC,2010-11-25,26.01853179931641
ABC,2012-11-24,35.89033508300781
ABC,2011-11-23,31.000587463378906
ABC,2013-11-22,61.5672492980957
ABC,2012-11-21,35.370811462402344
ABC,2014-11-21,79.07516479492188
ABC,2013-11-27,61.98931503295898
ABC,2015-11-27,89.24967193603516
ABC,2014-11-26,80.27815246582031
ABC,2016-11-25,72.0461196899414
ABC,2015-11-25,89.19556427001953
ABC,2017-11-24,75.80512237548828
ABC,2016-11-23,72.16531372070312
ABC,2018-11-23,83.22145080566406
ABC,2017-11-22,75.96376037597656
ABC,2019-11-22,87.34439849853516
ABC,2018-11-21,83.00309753417969
ABC,2020-11-20,98.94676208496094
ABC,2019-11-20,84.72193145751953
ABC,2021-11-19,120.5199966430664
ABEO,2004-03-30,1650.0
ABEO,2006-03-30,67.5
ABEO,2005-03-24,605.0
ABEO,2007-03-24,305.0
ABEO,2006-03-31,72.5
ABEO,2008-03-30,75.0
ABEO,2007-05-01,250.0
ABEO,2009-04-30,75.5
ABEO,2009-03-31,76.5
ABEO,2011-03-31,112.0
ABEO,2010-03-31,124.0
ABEO,2012-03-30,56.5
ABEO,2011-03-23,104.5
ABEO,2013-03-22,26.5
ABEO,2014-03-30,27.5
ABEO,2013-03-23,25.0
ABEO,2015-03-23,3.0999999046325684
ABEO,2014-03-20,25.0
ABEO,2016-03-19,2.940000057220459
ABEO,2015-03-26,3.0
ABEO,2017-03-25,4.849999904632568
ABEO,2016-03-30,2.859999895095825
ABEO,2018-03-30,14.350000381469727
ABEO,2017-03-30,5.050000190734863
ABEO,2019-03-30,7.369999885559082
ABEO,2020-03-29,2.039999961853028
ABEO,2019-03-16,8.090000152587889
ABEO,2021-03-15,2.309999942779541
ABG,2004-03-24,14.675177574157715
ABG,2006-03-24,18.339460372924805
ABG,2005-03-11,13.763620376586914
ABG,2007-03-11,25.71945762634277
ABG,2006-03-15,18.19505500793457
ABG,2008-03-14,13.479498863220215
ABG,2007-03-16,25.95116424560547
ABG,2009-03-15,2.8199999332427983
ABG,2008-03-07,13.624960899353027
ABG,2010-03-07,12.970000267028807
ABG,2009-02-28,2.720000028610229
ABG,2011-02-28,18.450000762939453
ABG,2010-03-16,13.979999542236328
ABG,2012-03-15,27.809999465942386
ABG,2011-03-01,18.18000030517578
ABG,2013-02-28,33.759998321533196
ABG,2012-02-28,26.31999969482422
ABG,2014-02-27,51.36999893188477
ABG,2013-02-21,33.11999893188477
ABG,2015-02-21,78.52999877929688
ABG,2014-02-21,48.43999862670898
ABG,2016-02-21,54.4900016784668
ABG,2015-02-25,77.95999908447266
ABG,2017-02-24,66.69999694824219
ABG,2016-02-24,58.4000015258789
ABG,2018-02-23,68.90000152587889
ABG,2017-02-18,69.44999694824219
ABG,2019-02-18,70.80000305175781
ABG,2020-02-23,97.9000015258789
ABG,2019-02-27,71.56999969482422
ABG,2021-02-26,169.4499969482422
ABIO,2004-03-30,184917.59375
ABIO,2006-03-30,254772.0
ABIO,2005-03-12,105688.796875
ABIO,2007-03-12,49593.6015625
ABIO,2006-03-16,259610.40625
ABIO,2008-03-15,20563.19921875
ABIO,2007-03-15,47779.19921875
ABIO,2009-03-14,2948.39990234375
ABIO,2008-02-29,25250.400390625
ABIO,2010-02-28,2268.0
ABIO,2009-03-12,3001.320068359375
ABIO,2011-03-12,2131.919921875
ABIO,2010-03-27,4309.2001953125
ABIO,2012-03-26,710.6400146484375
ABIO,2011-03-04,2260.43994140625
ABIO,2013-03-03,340.20001220703125
ABIO,2012-03-08,718.2000122070312
ABIO,2014-03-08,235.6199951171875
ABIO,2013-03-27,299.8800048828125
ABIO,2015-03-27,97.0199966430664
ABIO,2014-03-21,255.77999877929688
ABIO,2016-03-20,67.31999969482422
ABIO,2015-03-20,103.31999969482422
ABIO,2017-03-19,44.099998474121094
ABIO,2016-03-18,68.04000091552734
ABIO,2018-03-18,11.699999809265135
ABIO,2017-03-17,46.79999923706055
ABIO,2019-03-17,7.199999809265138
ABIO,2018-03-21,11.15999984741211
ABIO,2020-03-20,2.5999999046325684
ABIO,2019-03-22,7.019999980926514
ABIO,2021-03-21,4.260000228881837
ABM,2005-01-13,
ABM,2007-01-13,17.40188980102539
ABM,2006-01-14,13.671575546264648
ABM,2008-01-14,14.096013069152832
ABM,2007-03-29,18.87358856201172
ABM,2009-03-28,12.12537956237793
ABM,2007-12-22,15.287397384643555
ABM,2009-12-21,16.087825775146484
ABM,2008-12-20,13.31770133972168
ABM,2010-12-20,20.71019172668457
ABM,2009-12-22,15.972688674926758
ABM,2011-12-22,16.933259963989258
ABM,2010-12-22,21.017183303833008
ABM,2012-12-21,16.89372444152832
ABM,2011-12-23,16.941328048706055
ABM,2013-12-22,24.092714309692386
ABM,2012-12-22,16.801780700683597
ABM,2014-12-22,24.81629753112793
ABM,2013-12-20,23.89683723449707
ABM,2015-12-20,25.32640838623047
ABM,2014-12-18,24.47658920288086
ABM,2016-12-17,36.54204177856445
ABM,2015-12-17,25.48653793334961
ABM,2017-12-16,35.14907073974609
ABM,2016-12-16,36.3424072265625
ABM,2018-12-16,24.43810844421387
ABM,2017-12-21,35.55488586425781
ABM,2019-12-21,36.273529052734375
ABM,2018-12-22,27.11367416381836
ABM,2020-12-21,38.04602813720703
ABM,2019-12-21,36.27352523803711
ABMD,2004-06-05,12.6899995803833
ABMD,2006-06-05,12.720000267028807
ABMD,2005-05-27,10.260000228881836
ABMD,2007-05-27,11.449999809265135
ABMD,2006-06-14,12.779999732971193
ABMD,2008-06-13,18.0
ABMD,2007-06-14,11.229999542236328
ABMD,2009-06-13,8.159999847412111
ABMD,2008-06-12,17.799999237060547
ABMD,2010-06-12,9.479999542236328
ABMD,2009-06-16,7.710000038146973
ABMD,2011-06-16,15.960000038146973
ABMD,2010-06-08,9.5600004196167
ABMD,2012-06-07,21.3700008392334
ABMD,2011-06-08,17.100000381469727
ABMD,2013-06-07,21.149999618530273
ABMD,2012-06-01,20.32999992370605
ABMD,2014-06-01,22.88999938964844
ABMD,2013-06-04,21.8700008392334
ABMD,2015-06-04,62.04999923706055
ABMD,2014-05-28,21.530000686645508
ABMD,2016-05-27,98.8000030517578
ABMD,2015-05-28,61.849998474121094
ABMD,2017-05-27,138.58999633789062
ABMD,2018-05-27,387.3999938964844
ABMD,2017-05-26,135.8800048828125
ABMD,2019-05-26,269.39999389648443
ABMD,2018-05-25,394.4599914550781
ABMD,2020-05-24,209.0800018310547
ABMD,2019-05-24,262.6400146484375
ABMD,2021-05-23,279.57998657226557
ABR,2006-03-31,8.252982139587402
ABR,2008-03-30,5.6960768699646
ABR,2007-03-15,9.845907211303713
ABR,2009-03-14,0.4693450629711151
ABR,2008-02-28,6.047361850738525
ABR,2010-02-27,1.0088722705841064
ABR,2009-03-05,0.2938889563083649
ABR,2011-03-05,2.732728242874145
ABR,2010-03-09,1.241351842880249
ABR,2012-03-08,2.3467254638671875
ABR,2011-03-09,2.579204797744751
ABR,2013-03-08,3.8509202003479017
ABR,2012-03-03,2.180042028427124
ABR,2014-03-03,3.468080759048462
ABR,2013-03-02,
ABR,2015-03-02,3.919343233108522
ABR,2014-02-15,3.576533794403076
ABR,2016-02-15,3.60285758972168
ABR,2015-02-14,3.874933004379273
ABR,2017-02-13,4.646383762359619
ABR,2016-02-13,3.60285758972168
ABR,2018-02-12,5.626497268676758
ABR,2017-02-25,4.684417247772217
ABR,2019-02-25,9.978742599487305
ABR,2018-03-03,5.986815452575684
ABR,2020-03-02,11.051103591918944
ABR,2019-02-23,9.97874355316162
ABR,2021-02-22,15.160082817077635
ABT,2004-02-19,12.70037078857422
ABT,2006-02-18,14.469454765319824
ABT,2005-02-24,14.882235527038574
ABT,2007-02-24,18.386234283447266
ABT,2006-03-02,14.288548469543455
ABT,2008-03-01,18.391307830810547
ABT,2007-02-22,18.099323272705078
ABT,2009-02-21,18.9626522064209
ABT,2008-02-23,19.165239334106445
ABT,2010-02-22,19.97152328491211
ABT,2009-02-18,19.246736526489254
ABT,2011-02-18,17.826101303100586
ABT,2010-02-20,19.97152328491211
ABT,2012-02-20,22.14291763305664
ABT,2011-02-19,17.86032485961914
ABT,2013-02-18,29.41844940185547
ABT,2012-02-18,22.14291381835937
ABT,2014-02-17,33.475658416748054
ABT,2013-02-20,29.16498374938965
ABT,2015-02-20,41.72960662841797
ABT,2014-02-15,33.47565460205078
ABT,2016-02-15,34.131729125976555
ABT,2015-02-21,41.58898544311523
ABT,2017-02-20,41.46278762817383
ABT,2016-02-27,34.80556488037109
ABT,2018-02-26,56.95822143554688
ABT,2017-02-18,41.46278381347656
ABT,2019-02-18,71.85739135742188
ABT,2018-02-17,55.63141250610352
ABT,2020-02-17,86.53456115722656
ABT,2019-02-16,71.85738372802734
ABT,2021-02-15,126.57919311523438
ACAD,2006-03-18,14.960000038146973
ACAD,2008-03-17,7.929999828338622
ACAD,2007-03-15,6.730000019073486
ACAD,2009-03-14,0.9800000190734864
ACAD,2008-03-08,8.159999847412111
ACAD,2010-03-08,1.3600000143051147
ACAD,2009-03-05,0.7900000214576721
ACAD,2011-03-05,1.75
ACAD,2010-03-10,1.3700000047683716
ACAD,2012-03-09,1.600000023841858
ACAD,2011-03-09,1.820000052452088
ACAD,2013-03-08,6.53000020980835
ACAD,2014-03-09,28.239999771118164
ACAD,2013-03-06,6.510000228881836
ACAD,2015-03-06,38.93999862670898
ACAD,2014-03-12,28.540000915527344
ACAD,2016-03-11,20.190000534057614
ACAD,2015-02-27,37.97000122070313
ACAD,2017-02-26,39.849998474121094
ACAD,2016-02-26,18.729999542236328
ACAD,2018-02-25,32.330001831054695
ACAD,2017-02-28,38.11000061035156
ACAD,2019-02-28,26.5
ACAD,2018-02-28,24.920000076293945
ACAD,2020-02-28,42.7400016784668
ACAD,2019-02-27,25.53000068664551
ACAD,2021-02-26,48.97000122070313
ACC,2006-03-30,13.123723983764648
ACC,2008-03-29,15.4622802734375
ACC,2007-03-13,16.343753814697266
ACC,2009-03-12,11.409490585327148
ACC,2008-03-15,15.326647758483887
ACC,2010-03-15,17.2811279296875
ACC,2009-03-17,10.98581314086914
ACC,2011-03-17,20.574108123779297
ACC,2010-03-02,17.64693260192871
ACC,2012-03-01,28.31919288635254
ACC,2011-03-01,21.524288177490234
ACC,2013-02-28,31.6103515625
ACC,2012-02-29,28.14818000793457
ACC,2014-02-28,26.86662483215332
ACC,2013-02-27,31.89708137512207
ACC,2015-02-27,31.183412551879893
ACC,2014-03-01,26.859355926513672
ACC,2016-02-29,34.441028594970696
ACC,2015-03-03,31.28919792175293
ACC,2017-03-02,40.714622497558594
ACC,2016-02-26,34.57479476928711
ACC,2018-02-25,31.72962951660156
ACC,2017-02-28,41.6103401184082
ACC,2019-02-28,39.94300842285156
ACC,2018-03-01,31.22058486938477
ACC,2020-02-29,40.61955642700195
ACC,2019-03-01,39.916412353515625
ACC,2021-02-28,40.386085510253906
ACCO,2007-03-22,20.192934036254886
ACCO,2009-03-21,1.133638620376587
ACCO,2008-02-29,12.284036636352539
ACCO,2010-02-28,7.040957927703857
ACCO,2009-02-28,1.3461958169937134
ACCO,2011-02-28,7.572350025177003
ACCO,2010-03-02,6.801830768585205
ACCO,2012-03-01,10.654430389404297
ACCO,2011-02-26,7.572352886199951
ACCO,2013-02-25,6.606987476348878
ACCO,2012-02-24,10.884703636169434
ACCO,2014-02-23,5.3139305114746085
ACCO,2013-02-22,6.810688495635986
ACCO,2015-02-22,6.784117698669434
ACCO,2014-02-28,5.243078231811523
ACCO,2016-02-28,6.4741387367248535
ACCO,2015-02-25,6.66898250579834
ACCO,2017-02-24,12.487736701965332
ACCO,2016-02-25,6.367860317230225
ACCO,2018-02-24,11.912060737609865
ACCO,2017-02-23,12.44345474243164
ACCO,2019-02-23,8.406051635742188
ACCO,2018-02-27,11.602083206176758
ACCO,2020-02-27,7.56229305267334
ACCO,2019-02-28,8.415101051330566
ACCO,2021-02-27,8.303854942321777
ACGL,2004-03-30,4.628889083862305
ACGL,2006-03-30,6.285555839538574
ACGL,2005-03-10,4.5944437980651855
ACGL,2007-03-10,7.334444046020508
ACGL,2006-03-15,6.304443836212157
ACGL,2008-03-14,7.385556221008301
ACGL,2007-03-13,7.239999771118164
ACGL,2009-03-12,5.436666965484619
ACGL,2008-02-29,7.608889102935791
ACGL,2010-02-28,8.333333015441895
ACGL,2009-02-28,5.841111183166504
ACGL,2011-02-28,10.055556297302246
ACGL,2010-03-02,8.336667060852049
ACGL,2012-03-01,12.529999732971193
ACGL,2011-02-26,10.055556297302246
ACGL,2013-02-25,16.06333351135254
ACGL,2012-02-28,12.229999542236328
ACGL,2014-02-27,18.6299991607666
ACGL,2013-02-28,16.373332977294922
ACGL,2015-02-28,19.8799991607666
ACGL,2014-03-01,18.546667098999023
ACGL,2016-02-29,22.64666748046875
ACGL,2015-03-03,19.82666778564453
ACGL,2017-03-02,31.53333282470703
ACGL,2016-02-27,22.64666748046875
ACGL,2018-02-26,29.53000068664551
ACGL,2017-02-25,31.36666679382324
ACGL,2019-02-25,32.259998321533196
ACGL,2018-03-01,28.75
ACGL,2020-02-29,42.4900016784668
ACGL,2019-02-28,32.669998168945305
ACGL,2021-02-27,35.90999984741211
ACHC,2013-03-13,28.1299991607666
ACHC,2015-03-13,70.16000366210939
ACHC,2014-03-01,48.13999938964844
ACHC,2016-02-29,55.40999984741211
ACHC,2015-02-21,62.6500015258789
ACHC,2017-02-20,43.06999969482422
ACHC,2016-02-27,55.40999984741211
ACHC,2018-02-26,38.56999969482422
ACHC,2017-02-25,44.790000915527344
ACHC,2019-02-25,27.85000038146973
ACHC,2018-02-24,38.56999969482422
ACHC,2020-02-24,33.720001220703125
ACHC,2019-02-27,26.229999542236328
ACHC,2021-02-26,55.2400016784668
ACHV,2004-03-09,283140.0
ACHV,2006-03-09,218592.0
ACHV,2005-03-12,147708.0
ACHV,2007-03-12,201168.0
ACHV,2006-03-23,251064.0
ACHV,2008-03-22,14256.0
ACHV,2007-03-16,186120.0
ACHV,2009-03-15,8426.0
ACHV,2008-03-15,14256.0
ACHV,2010-03-15,48422.0
ACHV,2009-03-14,8426.0
ACHV,2011-03-14,34452.0
ACHV,2010-03-11,44836.0
ACHV,2012-03-10,33506.0
ACHV,2011-03-08,34650.0
ACHV,2013-03-07,27390.0
ACHV,2012-03-09,34694.0
ACHV,2014-03-09,30470.0
ACHV,2013-03-08,26994.0
ACHV,2015-03-08,5126.0
ACHV,2014-03-07,27984.0
ACHV,2016-03-06,1870.0
ACHV,2015-03-11,4928.0
ACHV,2017-03-10,1166.0
ACHV,2016-03-25,1584.0
ACHV,2018-03-25,254.0
ACHV,2017-03-09,1188.0
ACHV,2019-03-09,48.0
ACHV,2018-02-23,276.0
ACHV,2020-02-23,10.0
ACHV,2019-03-01,49.0
ACHV,2021-02-28,11.619999885559082
ACIW,2004-01-13,7.6666669845581055
ACIW,2006-01-12,10.41333293914795
ACIW,2004-12-22,6.940000057220459
ACIW,2006-12-22,10.916666984558104
ACIW,2005-12-14,9.920000076293944
ACIW,2007-12-14,7.836667060852051
ACIW,2006-12-14,11.25333309173584
ACIW,2008-12-13,4.673333168029785
ACIW,2008-05-10,5.926667213439941
ACIW,2010-05-10,6.586667060852051
ACIW,2009-01-29,5.783332824707031
ACIW,2011-01-29,8.829999923706055
ACIW,2010-03-04,6.340000152587893
ACIW,2012-03-03,12.57333278656006
ACIW,2011-02-26,10.436667442321776
ACIW,2013-02-25,15.34000015258789
ACIW,2012-02-18,12.140000343322756
ACIW,2014-02-17,19.530000686645508
ACIW,2013-02-21,15.463333129882812
ACIW,2015-02-21,20.38999938964844
ACIW,2014-03-01,20.149999618530273
ACIW,2016-02-29,18.65999984741211
ACIW,2015-02-28,20.46999931335449
ACIW,2017-02-27,20.559999465942386
ACIW,2016-02-26,18.290000915527344
ACIW,2018-02-25,24.86000061035156
ACIW,2017-02-25,20.559999465942386
ACIW,2019-02-25,31.43000030517578
ACIW,2018-03-01,23.15999984741211
ACIW,2020-02-29,29.239999771118164
ACIW,2019-02-27,31.18000030517578
ACIW,2021-02-26,38.2599983215332
ACLS,2004-03-27,44.20000076293945
ACLS,2006-03-27,24.28000068664551
ACLS,2005-03-08,33.15999984741211
ACLS,2007-03-08,29.76000022888184
ACLS,2006-03-15,27.479999542236328
ACLS,2008-03-14,22.36000061035156
ACLS,2007-03-14,29.399999618530273
ACLS,2009-03-13,0.7599999904632568
ACLS,2010-03-14,6.800000190734862
ACLS,2009-03-17,1.0
ACLS,2011-03-17,8.84000015258789
ACLS,2010-03-31,6.71999979019165
ACLS,2012-03-30,6.800000190734862
ACLS,2011-03-15,9.800000190734863
ACLS,2013-03-14,4.840000152587892
ACLS,2012-03-13,6.320000171661378
ACLS,2014-03-13,9.399999618530273
ACLS,2013-02-28,4.559999942779541
ACLS,2015-02-28,11.520000457763672
ACLS,2014-03-01,8.800000190734863
ACLS,2016-02-29,10.0
ACLS,2015-03-03,11.31999969482422
ACLS,2017-03-02,15.550000190734865
ACLS,2016-03-10,10.960000038146973
ACLS,2018-03-10,26.79999923706055
ACLS,2017-03-04,15.050000190734865
ACLS,2019-03-04,21.170000076293945
ACLS,2018-03-14,26.649999618530273
ACLS,2020-03-13,20.209999084472656
ACLS,2019-03-14,20.32999992370605
